order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
3419070,170519,1,6,10,,26,2,0,7,beverages,coffee
3419070,170519,1,6,10,,115,3,0,7,beverages,water seltzer sparkling water
3419070,170519,1,6,10,,16,4,0,4,produce,fresh herbs
3419070,170519,1,6,10,,120,5,0,16,dairy eggs,yogurt
3419070,170519,1,6,10,,131,6,0,9,dry goods pasta,dry pasta
3419070,170519,1,6,10,,123,7,0,4,produce,packaged vegetables fruits
3419070,170519,1,6,10,,84,8,0,16,dairy eggs,milk
3419070,170519,1,6,10,,115,9,0,7,beverages,water seltzer sparkling water
3419070,170519,1,6,10,,9,10,0,9,dry goods pasta,pasta sauce
3419070,170519,1,6,10,,66,11,0,6,international,asian foods
3419070,170519,1,6,10,,16,12,0,4,produce,fresh herbs
3419070,170519,1,6,10,,86,13,0,16,dairy eggs,eggs
656624,19617,2,0,23,9,54,1,0,17,household,paper goods
656624,19617,2,0,23,9,94,2,1,7,beverages,tea
656624,19617,2,0,23,9,50,3,0,19,snacks,fruit vegetable snacks
656624,19617,2,0,23,9,133,4,0,11,personal care,muscles joints pain relief
1379376,186296,16,4,13,2,77,1,0,7,beverages,soft drinks
1379376,186296,16,4,13,2,77,2,1,7,beverages,soft drinks
1379376,186296,16,4,13,2,77,3,1,7,beverages,soft drinks
3313225,37959,2,6,10,7,48,1,0,14,breakfast,breakfast bars pastries
3313225,37959,2,6,10,7,17,2,0,13,pantry,baking ingredients
3313225,37959,2,6,10,7,50,3,0,19,snacks,fruit vegetable snacks
3313225,37959,2,6,10,7,112,4,1,3,bakery,bread
3313225,37959,2,6,10,7,86,5,0,16,dairy eggs,eggs
3313225,37959,2,6,10,7,26,6,0,7,beverages,coffee
3313225,37959,2,6,10,7,36,7,0,16,dairy eggs,butter
3313225,37959,2,6,10,7,115,8,0,7,beverages,water seltzer sparkling water
3313225,37959,2,6,10,7,115,9,0,7,beverages,water seltzer sparkling water
3313225,37959,2,6,10,7,38,10,1,1,frozen,frozen meals
3313225,37959,2,6,10,7,38,11,0,1,frozen,frozen meals
3313225,37959,2,6,10,7,38,12,0,1,frozen,frozen meals
3313225,37959,2,6,10,7,38,13,0,1,frozen,frozen meals
3313225,37959,2,6,10,7,120,14,0,16,dairy eggs,yogurt
3313225,37959,2,6,10,7,120,15,0,16,dairy eggs,yogurt
3313225,37959,2,6,10,7,38,16,0,1,frozen,frozen meals
3313225,37959,2,6,10,7,4,17,0,9,dry goods pasta,instant foods
3313225,37959,2,6,10,7,83,18,0,4,produce,fresh vegetables
3313225,37959,2,6,10,7,123,19,1,4,produce,packaged vegetables fruits
3313225,37959,2,6,10,7,24,20,1,4,produce,fresh fruits
3313225,37959,2,6,10,7,24,21,1,4,produce,fresh fruits
3313225,37959,2,6,10,7,37,22,0,1,frozen,ice cream ice
3313225,37959,2,6,10,7,38,23,0,1,frozen,frozen meals
3313225,37959,2,6,10,7,107,24,0,19,snacks,chips pretzels
3313225,37959,2,6,10,7,107,25,0,19,snacks,chips pretzels
1825598,11582,4,3,9,26,58,1,1,1,frozen,frozen breads doughs
1825598,11582,4,3,9,26,96,2,1,20,deli,lunch meat
1825598,11582,4,3,9,26,24,3,1,4,produce,fresh fruits
1825598,11582,4,3,9,26,108,4,0,16,dairy eggs,other creams cheeses
1825598,11582,4,3,9,26,42,5,0,1,frozen,frozen vegan vegetarian
1825598,11582,4,3,9,26,78,6,0,19,snacks,crackers
1825598,11582,4,3,9,26,24,7,0,4,produce,fresh fruits
1825598,11582,4,3,9,26,17,8,0,13,pantry,baking ingredients
2211091,56867,22,3,11,14,123,1,1,4,produce,packaged vegetables fruits
2211091,56867,22,3,11,14,115,2,1,7,beverages,water seltzer sparkling water
2445917,24312,14,4,9,9,24,1,1,4,produce,fresh fruits
2445917,24312,14,4,9,9,115,2,1,7,beverages,water seltzer sparkling water
2445917,24312,14,4,9,9,23,3,1,19,snacks,popcorn jerky
2445917,24312,14,4,9,9,107,4,1,19,snacks,chips pretzels
3412655,164200,7,3,8,17,84,1,1,16,dairy eggs,milk
3412655,164200,7,3,8,17,84,2,1,16,dairy eggs,milk
3412655,164200,7,3,8,17,112,3,1,3,bakery,bread
3412655,164200,7,3,8,17,24,4,1,4,produce,fresh fruits
3412655,164200,7,3,8,17,64,5,1,7,beverages,energy sports drinks
3412655,164200,7,3,8,17,24,6,1,4,produce,fresh fruits
3412655,164200,7,3,8,17,120,7,1,16,dairy eggs,yogurt
3412655,164200,7,3,8,17,67,8,1,20,deli,fresh dips tapenades
3412655,164200,7,3,8,17,24,9,1,4,produce,fresh fruits
3412655,164200,7,3,8,17,107,10,1,19,snacks,chips pretzels
3412655,164200,7,3,8,17,99,11,1,15,canned goods,canned fruit applesauce
3412655,164200,7,3,8,17,50,12,0,19,snacks,fruit vegetable snacks
3412655,164200,7,3,8,17,36,13,1,16,dairy eggs,butter
3412655,164200,7,3,8,17,107,14,1,19,snacks,chips pretzels
3412655,164200,7,3,8,17,24,15,1,4,produce,fresh fruits
3412655,164200,7,3,8,17,53,16,1,16,dairy eggs,cream
3412655,164200,7,3,8,17,121,17,1,14,breakfast,cereal
3412655,164200,7,3,8,17,23,18,1,19,snacks,popcorn jerky
3412655,164200,7,3,8,17,83,19,1,4,produce,fresh vegetables
3412655,164200,7,3,8,17,88,20,1,13,pantry,spreads
3412655,164200,7,3,8,17,88,21,1,13,pantry,spreads
3412655,164200,7,3,8,17,120,22,1,16,dairy eggs,yogurt
3412655,164200,7,3,8,17,123,23,0,4,produce,packaged vegetables fruits
3412655,164200,7,3,8,17,99,24,1,15,canned goods,canned fruit applesauce
3412655,164200,7,3,8,17,24,25,1,4,produce,fresh fruits
3412655,164200,7,3,8,17,56,26,1,18,babies,diapers wipes
3412655,164200,7,3,8,17,48,27,0,14,breakfast,breakfast bars pastries
339693,37491,34,1,13,18,86,1,1,16,dairy eggs,eggs
339693,37491,34,1,13,18,84,2,1,16,dairy eggs,milk
339693,37491,34,1,13,18,84,3,1,16,dairy eggs,milk
339693,37491,34,1,13,18,21,4,1,16,dairy eggs,packaged cheese
339693,37491,34,1,13,18,123,5,1,4,produce,packaged vegetables fruits
339693,37491,34,1,13,18,112,6,1,3,bakery,bread
339693,37491,34,1,13,18,96,7,1,20,deli,lunch meat
339693,37491,34,1,13,18,24,8,1,4,produce,fresh fruits
339693,37491,34,1,13,18,50,9,1,19,snacks,fruit vegetable snacks
339693,37491,34,1,13,18,36,10,1,16,dairy eggs,butter
339693,37491,34,1,13,18,96,11,1,20,deli,lunch meat
339693,37491,34,1,13,18,123,12,1,4,produce,packaged vegetables fruits
339693,37491,34,1,13,18,21,13,1,16,dairy eggs,packaged cheese
339693,37491,34,1,13,18,53,14,1,16,dairy eggs,cream
339693,37491,34,1,13,18,88,15,0,13,pantry,spreads
339693,37491,34,1,13,18,51,16,0,13,pantry,preserved dips spreads
339693,37491,34,1,13,18,63,17,0,9,dry goods pasta,grains rice dried goods
148488,127435,30,1,10,7,31,1,1,7,beverages,refrigerated
148488,127435,30,1,10,7,115,2,1,7,beverages,water seltzer sparkling water
148488,127435,30,1,10,7,24,3,1,4,produce,fresh fruits
148488,127435,30,1,10,7,123,4,1,4,produce,packaged vegetables fruits
148488,127435,30,1,10,7,123,5,1,4,produce,packaged vegetables fruits
148488,127435,30,1,10,7,24,6,1,4,produce,fresh fruits
148488,127435,30,1,10,7,53,7,1,16,dairy eggs,cream
148488,127435,30,1,10,7,116,8,1,1,frozen,frozen produce
2010035,203384,12,0,16,28,115,1,1,7,beverages,water seltzer sparkling water
2010035,203384,12,0,16,28,115,2,1,7,beverages,water seltzer sparkling water
2010035,203384,12,0,16,28,24,3,1,4,produce,fresh fruits
2010035,203384,12,0,16,28,106,4,1,12,meat seafood,hot dogs bacon sausage
2010035,203384,12,0,16,28,24,5,1,4,produce,fresh fruits
3128407,162038,2,2,16,3,83,1,0,4,produce,fresh vegetables
3128407,162038,2,2,16,3,120,2,0,16,dairy eggs,yogurt
3128407,162038,2,2,16,3,83,3,0,4,produce,fresh vegetables
3288871,190394,6,0,12,14,116,1,1,1,frozen,frozen produce
3288871,190394,6,0,12,14,24,2,1,4,produce,fresh fruits
3288871,190394,6,0,12,14,24,3,1,4,produce,fresh fruits
3288871,190394,6,0,12,14,24,4,1,4,produce,fresh fruits
3288871,190394,6,0,12,14,83,5,0,4,produce,fresh vegetables
3288871,190394,6,0,12,14,116,6,1,1,frozen,frozen produce
3288871,190394,6,0,12,14,67,7,0,20,deli,fresh dips tapenades
3288871,190394,6,0,12,14,38,8,0,1,frozen,frozen meals
3288871,190394,6,0,12,14,84,9,0,16,dairy eggs,milk
3288871,190394,6,0,12,14,120,10,0,16,dairy eggs,yogurt
684658,87081,38,3,17,6,24,1,1,4,produce,fresh fruits
684658,87081,38,3,17,6,21,2,1,16,dairy eggs,packaged cheese
684658,87081,38,3,17,6,23,3,1,19,snacks,popcorn jerky
684658,87081,38,3,17,6,2,4,1,16,dairy eggs,specialty cheeses
684658,87081,38,3,17,6,110,5,1,13,pantry,pickled goods olives
684658,87081,38,3,17,6,79,6,1,1,frozen,frozen pizza
684658,87081,38,3,17,6,112,7,1,3,bakery,bread
684658,87081,38,3,17,6,84,8,1,16,dairy eggs,milk
684658,87081,38,3,17,6,98,9,0,7,beverages,juice nectars
684658,87081,38,3,17,6,98,10,1,7,beverages,juice nectars
684658,87081,38,3,17,6,77,11,1,7,beverages,soft drinks
3214211,11597,22,0,12,4,24,1,1,4,produce,fresh fruits
3214211,11597,22,0,12,4,95,2,1,15,canned goods,canned meat seafood
3214211,11597,22,0,12,4,35,3,0,12,meat seafood,poultry counter
3214211,11597,22,0,12,4,83,4,0,4,produce,fresh vegetables
413158,107430,24,5,9,2,84,1,1,16,dairy eggs,milk
413158,107430,24,5,9,2,23,2,1,19,snacks,popcorn jerky
3063336,55013,26,3,21,7,83,1,1,4,produce,fresh vegetables
3063336,55013,26,3,21,7,21,2,1,16,dairy eggs,packaged cheese
3063336,55013,26,3,21,7,32,3,1,4,produce,packaged produce
3063336,55013,26,3,21,7,32,4,1,4,produce,packaged produce
3063336,55013,26,3,21,7,123,5,0,4,produce,packaged vegetables fruits
3063336,55013,26,3,21,7,83,6,0,4,produce,fresh vegetables
3063336,55013,26,3,21,7,123,7,0,4,produce,packaged vegetables fruits
28857,140285,7,4,19,30,126,1,0,11,personal care,feminine care
28857,140285,7,4,19,30,25,2,0,11,personal care,soap
28857,140285,7,4,19,30,107,3,0,19,snacks,chips pretzels
28857,140285,7,4,19,30,77,4,0,7,beverages,soft drinks
28857,140285,7,4,19,30,115,5,0,7,beverages,water seltzer sparkling water
28857,140285,7,4,19,30,115,6,0,7,beverages,water seltzer sparkling water
28857,140285,7,4,19,30,115,7,0,7,beverages,water seltzer sparkling water
28857,140285,7,4,19,30,98,8,0,7,beverages,juice nectars
297489,5764,2,0,18,12,54,1,0,17,household,paper goods
297489,5764,2,0,18,12,54,2,0,17,household,paper goods
297489,5764,2,0,18,12,21,3,0,16,dairy eggs,packaged cheese
297489,5764,2,0,18,12,84,4,1,16,dairy eggs,milk
297489,5764,2,0,18,12,41,5,0,8,pets,cat food care
297489,5764,2,0,18,12,22,6,0,11,personal care,hair care
297489,5764,2,0,18,12,35,7,1,12,meat seafood,poultry counter
297489,5764,2,0,18,12,83,8,0,4,produce,fresh vegetables
297489,5764,2,0,18,12,128,9,0,3,bakery,tortillas flat bread
297489,5764,2,0,18,12,83,10,0,4,produce,fresh vegetables
297489,5764,2,0,18,12,5,11,0,13,pantry,marinades meat preparation
297489,5764,2,0,18,12,83,12,0,4,produce,fresh vegetables
297489,5764,2,0,18,12,108,13,0,16,dairy eggs,other creams cheeses
297489,5764,2,0,18,12,123,14,0,4,produce,packaged vegetables fruits
297489,5764,2,0,18,12,83,15,0,4,produce,fresh vegetables
297489,5764,2,0,18,12,9,16,0,9,dry goods pasta,pasta sauce
1185500,189858,3,0,21,0,120,1,0,16,dairy eggs,yogurt
1185500,189858,3,0,21,0,98,2,1,7,beverages,juice nectars
1185500,189858,3,0,21,0,31,3,1,7,beverages,refrigerated
1185500,189858,3,0,21,0,21,4,0,16,dairy eggs,packaged cheese
1185500,189858,3,0,21,0,98,5,0,7,beverages,juice nectars
1185500,189858,3,0,21,0,102,6,0,18,babies,baby bath body care
739042,24004,4,6,10,30,115,1,1,7,beverages,water seltzer sparkling water
739042,24004,4,6,10,30,78,2,1,19,snacks,crackers
739042,24004,4,6,10,30,75,3,1,17,household,laundry
739042,24004,4,6,10,30,67,4,1,20,deli,fresh dips tapenades
739042,24004,4,6,10,30,22,5,1,11,personal care,hair care
739042,24004,4,6,10,30,22,6,1,11,personal care,hair care
739042,24004,4,6,10,30,121,7,0,14,breakfast,cereal
739042,24004,4,6,10,30,45,8,0,19,snacks,candy chocolate
739042,24004,4,6,10,30,83,9,0,4,produce,fresh vegetables
739042,24004,4,6,10,30,51,10,0,13,pantry,preserved dips spreads
739042,24004,4,6,10,30,83,11,0,4,produce,fresh vegetables
739042,24004,4,6,10,30,83,12,0,4,produce,fresh vegetables
739042,24004,4,6,10,30,107,13,0,19,snacks,chips pretzels
2860345,187910,13,4,10,1,83,1,1,4,produce,fresh vegetables
2860345,187910,13,4,10,1,123,2,1,4,produce,packaged vegetables fruits
2860345,187910,13,4,10,1,83,3,1,4,produce,fresh vegetables
2860345,187910,13,4,10,1,72,4,0,13,pantry,condiments
2860345,187910,13,4,10,1,66,5,0,6,international,asian foods
2860345,187910,13,4,10,1,66,6,1,6,international,asian foods
2860345,187910,13,4,10,1,35,7,1,12,meat seafood,poultry counter
2860345,187910,13,4,10,1,100,8,0,21,missing,missing
2860345,187910,13,4,10,1,81,9,0,15,canned goods,canned jarred vegetables
2860345,187910,13,4,10,1,24,10,0,4,produce,fresh fruits
2860345,187910,13,4,10,1,83,11,0,4,produce,fresh vegetables
2860345,187910,13,4,10,1,106,12,0,12,meat seafood,hot dogs bacon sausage
2860345,187910,13,4,10,1,83,13,0,4,produce,fresh vegetables
2860345,187910,13,4,10,1,83,14,1,4,produce,fresh vegetables
2943368,85928,4,0,11,3,106,1,0,12,meat seafood,hot dogs bacon sausage
2943368,85928,4,0,11,3,106,2,0,12,meat seafood,hot dogs bacon sausage
2943368,85928,4,0,11,3,71,3,0,16,dairy eggs,refrigerated pudding desserts
2943368,85928,4,0,11,3,108,4,0,16,dairy eggs,other creams cheeses
2943368,85928,4,0,11,3,119,5,0,1,frozen,frozen dessert
2943368,85928,4,0,11,3,117,6,0,19,snacks,nuts seeds dried fruit
2943368,85928,4,0,11,3,69,7,0,15,canned goods,soup broth bouillon
2943368,85928,4,0,11,3,123,8,0,4,produce,packaged vegetables fruits
2943368,85928,4,0,11,3,33,9,1,6,international,kosher foods
2943368,85928,4,0,11,3,4,10,0,9,dry goods pasta,instant foods
2943368,85928,4,0,11,3,115,11,1,7,beverages,water seltzer sparkling water
2943368,85928,4,0,11,3,115,12,0,7,beverages,water seltzer sparkling water
2943368,85928,4,0,11,3,120,13,0,16,dairy eggs,yogurt
2943368,85928,4,0,11,3,9,14,0,9,dry goods pasta,pasta sauce
2943368,85928,4,0,11,3,78,15,1,19,snacks,crackers
2943368,85928,4,0,11,3,53,16,0,16,dairy eggs,cream
2943368,85928,4,0,11,3,89,17,0,13,pantry,salad dressing toppings
2943368,85928,4,0,11,3,5,18,0,13,pantry,marinades meat preparation
2943368,85928,4,0,11,3,81,19,0,15,canned goods,canned jarred vegetables
2943368,85928,4,0,11,3,81,20,0,15,canned goods,canned jarred vegetables
2943368,85928,4,0,11,3,59,21,0,15,canned goods,canned meals beans
2943368,85928,4,0,11,3,59,22,0,15,canned goods,canned meals beans
1408223,111985,15,6,15,28,83,1,1,4,produce,fresh vegetables
1408223,111985,15,6,15,28,83,2,1,4,produce,fresh vegetables
1408223,111985,15,6,15,28,83,3,0,4,produce,fresh vegetables
1408223,111985,15,6,15,28,83,4,0,4,produce,fresh vegetables
1408223,111985,15,6,15,28,83,5,0,4,produce,fresh vegetables
1408223,111985,15,6,15,28,16,6,0,4,produce,fresh herbs
1408223,111985,15,6,15,28,81,7,0,15,canned goods,canned jarred vegetables
1408223,111985,15,6,15,28,63,8,0,9,dry goods pasta,grains rice dried goods
1408223,111985,15,6,15,28,69,9,0,15,canned goods,soup broth bouillon
1408223,111985,15,6,15,28,83,10,0,4,produce,fresh vegetables
1408223,111985,15,6,15,28,24,11,1,4,produce,fresh fruits
1408223,111985,15,6,15,28,86,12,1,16,dairy eggs,eggs
1408223,111985,15,6,15,28,91,13,0,16,dairy eggs,soy lactosefree
1408223,111985,15,6,15,28,24,14,1,4,produce,fresh fruits
1408223,111985,15,6,15,28,24,15,0,4,produce,fresh fruits
1408223,111985,15,6,15,28,120,16,1,16,dairy eggs,yogurt
1408223,111985,15,6,15,28,120,17,1,16,dairy eggs,yogurt
1408223,111985,15,6,15,28,24,18,0,4,produce,fresh fruits
1408223,111985,15,6,15,28,100,19,0,21,missing,missing
1408223,111985,15,6,15,28,83,20,0,4,produce,fresh vegetables
1408223,111985,15,6,15,28,117,21,0,19,snacks,nuts seeds dried fruit
1408223,111985,15,6,15,28,83,22,1,4,produce,fresh vegetables
1408223,111985,15,6,15,28,83,23,0,4,produce,fresh vegetables
1408223,111985,15,6,15,28,24,24,0,4,produce,fresh fruits
1408223,111985,15,6,15,28,115,25,1,7,beverages,water seltzer sparkling water
2463499,204682,1,6,13,,31,1,0,7,beverages,refrigerated
2463499,204682,1,6,13,,31,2,0,7,beverages,refrigerated
2463499,204682,1,6,13,,94,3,0,7,beverages,tea
2463499,204682,1,6,13,,94,4,0,7,beverages,tea
2463499,204682,1,6,13,,24,5,0,4,produce,fresh fruits
2463499,204682,1,6,13,,123,6,0,4,produce,packaged vegetables fruits
2463499,204682,1,6,13,,123,7,0,4,produce,packaged vegetables fruits
2463499,204682,1,6,13,,24,8,0,4,produce,fresh fruits
2463499,204682,1,6,13,,24,9,0,4,produce,fresh fruits
2463499,204682,1,6,13,,83,10,0,4,produce,fresh vegetables
2463499,204682,1,6,13,,123,11,0,4,produce,packaged vegetables fruits
2463499,204682,1,6,13,,67,12,0,20,deli,fresh dips tapenades
2463499,204682,1,6,13,,91,13,0,16,dairy eggs,soy lactosefree
2463499,204682,1,6,13,,70,14,0,11,personal care,digestion
2463499,204682,1,6,13,,37,15,0,1,frozen,ice cream ice
2463499,204682,1,6,13,,121,16,0,14,breakfast,cereal
360530,149577,14,6,8,18,115,1,1,7,beverages,water seltzer sparkling water
3157651,36831,13,5,8,2,24,1,1,4,produce,fresh fruits
3157651,36831,13,5,8,2,107,2,1,19,snacks,chips pretzels
3157651,36831,13,5,8,2,21,3,1,16,dairy eggs,packaged cheese
3157651,36831,13,5,8,2,32,4,1,4,produce,packaged produce
3157651,36831,13,5,8,2,31,5,1,7,beverages,refrigerated
3157651,36831,13,5,8,2,61,6,1,19,snacks,cookies cakes
3157651,36831,13,5,8,2,24,7,1,4,produce,fresh fruits
3157651,36831,13,5,8,2,116,8,1,1,frozen,frozen produce
3157651,36831,13,5,8,2,16,9,1,4,produce,fresh herbs
3157651,36831,13,5,8,2,108,10,1,16,dairy eggs,other creams cheeses
3157651,36831,13,5,8,2,8,11,1,3,bakery,bakery desserts
3157651,36831,13,5,8,2,119,12,1,1,frozen,frozen dessert
3157651,36831,13,5,8,2,24,13,1,4,produce,fresh fruits
3157651,36831,13,5,8,2,53,14,1,16,dairy eggs,cream
3157651,36831,13,5,8,2,83,15,0,4,produce,fresh vegetables
3157651,36831,13,5,8,2,116,16,0,1,frozen,frozen produce
3157651,36831,13,5,8,2,19,17,1,13,pantry,oils vinegars
3157651,36831,13,5,8,2,56,18,0,18,babies,diapers wipes
495335,1941,3,6,16,11,83,1,1,4,produce,fresh vegetables
495335,1941,3,6,16,11,24,2,1,4,produce,fresh fruits
495335,1941,3,6,16,11,31,3,1,7,beverages,refrigerated
495335,1941,3,6,16,11,24,4,0,4,produce,fresh fruits
495335,1941,3,6,16,11,91,5,1,16,dairy eggs,soy lactosefree
495335,1941,3,6,16,11,53,6,1,16,dairy eggs,cream
495335,1941,3,6,16,11,83,7,0,4,produce,fresh vegetables
495335,1941,3,6,16,11,117,8,0,19,snacks,nuts seeds dried fruit
1828283,197129,36,0,14,6,24,1,1,4,produce,fresh fruits
1828283,197129,36,0,14,6,84,2,1,16,dairy eggs,milk
1828283,197129,36,0,14,6,112,3,1,3,bakery,bread
1828283,197129,36,0,14,6,54,4,1,17,household,paper goods
1828283,197129,36,0,14,6,123,5,1,4,produce,packaged vegetables fruits
1828283,197129,36,0,14,6,86,6,1,16,dairy eggs,eggs
1828283,197129,36,0,14,6,85,7,1,17,household,food storage
1828283,197129,36,0,14,6,24,8,1,4,produce,fresh fruits
1828283,197129,36,0,14,6,24,9,1,4,produce,fresh fruits
1828283,197129,36,0,14,6,36,10,1,16,dairy eggs,butter
1828283,197129,36,0,14,6,75,11,1,17,household,laundry
1828283,197129,36,0,14,6,74,12,1,17,household,dish detergents
1828283,197129,36,0,14,6,95,13,1,15,canned goods,canned meat seafood
1828283,197129,36,0,14,6,99,14,1,15,canned goods,canned fruit applesauce
1828283,197129,36,0,14,6,121,15,1,14,breakfast,cereal
1828283,197129,36,0,14,6,121,16,1,14,breakfast,cereal
1828283,197129,36,0,14,6,115,17,1,7,beverages,water seltzer sparkling water
1828283,197129,36,0,14,6,83,18,1,4,produce,fresh vegetables
1828283,197129,36,0,14,6,75,19,1,17,household,laundry
1828283,197129,36,0,14,6,72,20,1,13,pantry,condiments
1810686,45748,10,5,10,13,83,1,1,4,produce,fresh vegetables
1810686,45748,10,5,10,13,115,2,1,7,beverages,water seltzer sparkling water
1810686,45748,10,5,10,13,115,3,0,7,beverages,water seltzer sparkling water
1810686,45748,10,5,10,13,83,4,1,4,produce,fresh vegetables
1810686,45748,10,5,10,13,120,5,1,16,dairy eggs,yogurt
1810686,45748,10,5,10,13,83,6,0,4,produce,fresh vegetables
1810686,45748,10,5,10,13,35,7,0,12,meat seafood,poultry counter
1810686,45748,10,5,10,13,35,8,0,12,meat seafood,poultry counter
1810686,45748,10,5,10,13,50,9,0,19,snacks,fruit vegetable snacks
1810686,45748,10,5,10,13,129,10,0,1,frozen,frozen appetizers sides
1810686,45748,10,5,10,13,6,11,0,2,other,other
2630876,125378,13,5,15,2,84,1,1,16,dairy eggs,milk
2630876,125378,13,5,15,2,121,2,1,14,breakfast,cereal
1739641,178156,9,4,15,2,95,1,0,15,canned goods,canned meat seafood
1739641,178156,9,4,15,2,19,2,0,13,pantry,oils vinegars
1739641,178156,9,4,15,2,126,3,0,11,personal care,feminine care
1739641,178156,9,4,15,2,83,4,1,4,produce,fresh vegetables
1739641,178156,9,4,15,2,35,5,0,12,meat seafood,poultry counter
1739641,178156,9,4,15,2,16,6,0,4,produce,fresh herbs
1739641,178156,9,4,15,2,107,7,1,19,snacks,chips pretzels
1739641,178156,9,4,15,2,83,8,0,4,produce,fresh vegetables
1739641,178156,9,4,15,2,45,9,1,19,snacks,candy chocolate
755034,15116,34,6,10,16,112,1,1,3,bakery,bread
755034,15116,34,6,10,16,24,2,1,4,produce,fresh fruits
696351,97435,1,4,18,,120,1,0,16,dairy eggs,yogurt
696351,97435,1,4,18,,31,2,0,7,beverages,refrigerated
696351,97435,1,4,18,,75,3,0,17,household,laundry
696351,97435,1,4,18,,75,4,0,17,household,laundry
696351,97435,1,4,18,,94,5,0,7,beverages,tea
1840377,175120,32,2,12,2,83,1,1,4,produce,fresh vegetables
1840377,175120,32,2,12,2,24,2,1,4,produce,fresh fruits
1840377,175120,32,2,12,2,24,3,1,4,produce,fresh fruits
1840377,175120,32,2,12,2,84,4,1,16,dairy eggs,milk
1763279,58719,20,0,14,6,83,1,1,4,produce,fresh vegetables
1763279,58719,20,0,14,6,36,2,1,16,dairy eggs,butter
1763279,58719,20,0,14,6,117,3,1,19,snacks,nuts seeds dried fruit
1763279,58719,20,0,14,6,120,4,1,16,dairy eggs,yogurt
1763279,58719,20,0,14,6,120,5,1,16,dairy eggs,yogurt
429399,41435,16,1,14,16,86,1,0,16,dairy eggs,eggs
429399,41435,16,1,14,16,24,2,1,4,produce,fresh fruits
429399,41435,16,1,14,16,106,3,0,12,meat seafood,hot dogs bacon sausage
429399,41435,16,1,14,16,83,4,0,4,produce,fresh vegetables
429399,41435,16,1,14,16,123,5,0,4,produce,packaged vegetables fruits
429399,41435,16,1,14,16,83,6,1,4,produce,fresh vegetables
429399,41435,16,1,14,16,24,7,1,4,produce,fresh fruits
429399,41435,16,1,14,16,24,8,1,4,produce,fresh fruits
429399,41435,16,1,14,16,35,9,0,12,meat seafood,poultry counter
429399,41435,16,1,14,16,116,10,1,1,frozen,frozen produce
429399,41435,16,1,14,16,78,11,1,19,snacks,crackers
429399,41435,16,1,14,16,21,12,0,16,dairy eggs,packaged cheese
2469732,173961,36,5,18,1,28,1,1,5,alcohol,red wines
2469732,173961,36,5,18,1,11,2,0,11,personal care,cold flu allergy
2469732,173961,36,5,18,1,28,3,1,5,alcohol,red wines
2469732,173961,36,5,18,1,43,4,0,3,bakery,buns rolls
1763290,194204,10,5,15,4,24,1,1,4,produce,fresh fruits
1763290,194204,10,5,15,4,19,2,1,13,pantry,oils vinegars
1763290,194204,10,5,15,4,9,3,1,9,dry goods pasta,pasta sauce
1763290,194204,10,5,15,4,32,4,1,4,produce,packaged produce
1763290,194204,10,5,15,4,83,5,1,4,produce,fresh vegetables
1763290,194204,10,5,15,4,32,6,1,4,produce,packaged produce
1763290,194204,10,5,15,4,24,7,1,4,produce,fresh fruits
1763290,194204,10,5,15,4,32,8,1,4,produce,packaged produce
1763290,194204,10,5,15,4,86,9,1,16,dairy eggs,eggs
392280,20283,38,0,13,5,92,1,1,18,babies,baby food formula
392280,20283,38,0,13,5,92,2,1,18,babies,baby food formula
392280,20283,38,0,13,5,56,3,1,18,babies,diapers wipes
392280,20283,38,0,13,5,115,4,1,7,beverages,water seltzer sparkling water
392280,20283,38,0,13,5,14,5,1,20,deli,tofu meat alternatives
392280,20283,38,0,13,5,92,6,1,18,babies,baby food formula
392280,20283,38,0,13,5,92,7,1,18,babies,baby food formula
392280,20283,38,0,13,5,26,8,1,7,beverages,coffee
392280,20283,38,0,13,5,84,9,1,16,dairy eggs,milk
392280,20283,38,0,13,5,78,10,1,19,snacks,crackers
392280,20283,38,0,13,5,92,11,1,18,babies,baby food formula
392280,20283,38,0,13,5,107,12,1,19,snacks,chips pretzels
1173784,47356,20,2,7,1,14,1,1,20,deli,tofu meat alternatives
1173784,47356,20,2,7,1,24,2,1,4,produce,fresh fruits
1173784,47356,20,2,7,1,120,3,1,16,dairy eggs,yogurt
1173784,47356,20,2,7,1,24,4,0,4,produce,fresh fruits
1173784,47356,20,2,7,1,24,5,1,4,produce,fresh fruits
1173784,47356,20,2,7,1,21,6,1,16,dairy eggs,packaged cheese
1173784,47356,20,2,7,1,79,7,1,1,frozen,frozen pizza
1173784,47356,20,2,7,1,79,8,1,1,frozen,frozen pizza
1173784,47356,20,2,7,1,91,9,1,16,dairy eggs,soy lactosefree
1173784,47356,20,2,7,1,52,10,1,1,frozen,frozen breakfast
1331450,1858,1,6,21,,24,1,0,4,produce,fresh fruits
1331450,1858,1,6,21,,32,2,0,4,produce,packaged produce
1331450,1858,1,6,21,,83,3,0,4,produce,fresh vegetables
1331450,1858,1,6,21,,83,4,0,4,produce,fresh vegetables
1331450,1858,1,6,21,,115,5,0,7,beverages,water seltzer sparkling water
2290752,134060,56,3,13,0,3,1,1,19,snacks,energy granola bars
2290752,134060,56,3,13,0,125,2,1,19,snacks,trail mix snack mix
